label,latitude,longitude,altitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
1017,36.08333161124083,140.07872583560993,,274.79380996430797,2.0,2.0,0,0,1
1018,36.083333106949716,140.0787038615414,,274.79380996430785,2.0,2.0,0,0,1
1019,36.083334602654574,140.0786818874721,,274.79380996430797,2.0,2.0,0,0,1
1020,36.08333609835542,140.0786599134019,,274.7938099643078,2.0,2.0,0,0,1
1021,36.08333759405221,140.0786379393309,,274.7938099643079,2.0,2.0,0,0,1
1022,36.08333908974498,140.07861596525905,,274.79380996430785,2.0,2.0,0,0,1
1023,36.08334058543374,140.07859399118635,,274.7938099643078,2.0,2.0,0,0,1
1024,36.08334208111844,140.07857201711283,,274.79380996430797,2.0,2.0,0,0,1
1025,36.08334357679912,140.0785500430385,,274.79380996430797,2.0,2.0,0,0,1
1026,36.08334507247578,140.07852806896332,,274.7938099643078,2.0,2.0,0,0,1
1027,36.083346568148414,140.0785060948873,,274.7938099643078,2.0,2.0,0,0,1
1028,36.08334806381701,140.07848412081046,,274.79380996430797,2.0,2.0,0,0,1
1029,36.08334955948157,140.0784621467328,,274.7938099643078,2.0,2.0,0,0,1
1030,36.08335105514211,140.07844017265427,,274.79380996430797,2.0,2.0,0,0,1
1031,36.08335255079862,140.07841819857495,,274.7938099643078,2.0,2.0,0,0,1
1032,36.0833540464511,140.07839622449478,,274.79380996430797,2.0,2.0,0,0,1
1033,36.083355542099554,140.07837425041376,,274.79380996430785,2.0,2.0,0,0,1
1034,36.08335703774397,140.07835227633194,,274.79380996430797,2.0,2.0,0,0,1
1035,36.08335853338436,140.07833030224927,,274.7938099643078,2.0,2.0,0,0,1
1036,36.08336002902072,140.07830832816578,,274.79380996430797,2.0,2.0,0,0,1
1037,36.08336152465306,140.07828635408143,,274.7938099643078,2.0,2.0,0,0,1
1038,36.08336302028136,140.07826437999628,,274.79380996430797,2.0,2.0,0,0,1
1039,36.08336451590563,140.0782424059103,,274.7938099643078,2.0,2.0,0,0,1
1040,36.083366011525875,140.07822043182344,,274.7938099643078,2.0,2.0,0,0,1
1041,36.08336750714209,140.0781984577358,,274.79380996430797,2.0,2.0,0,0,1
1042,36.08336900275428,140.0781764836473,,274.79380996430797,2.0,2.0,0,0,1
1043,36.08337049836243,140.07815450955798,,274.7938099643078,2.0,2.0,0,0,1
1044,36.08337199396656,140.0781325354678,,274.7938099643078,2.0,2.0,0,0,1
1045,36.083373489566654,140.07811056137683,,274.79380996430797,2.0,2.0,0,0,1
1046,36.08337498516273,140.078088587285,,274.79380996430797,2.0,2.0,0,0,1
1047,36.08337648075477,140.07806661319233,,274.7938099643078,2.0,2.0,0,0,1
1048,36.083377976342774,140.07804463909886,,274.79380996430785,2.0,2.0,0,0,1
1049,36.083379471926754,140.07802266500454,,274.79380996430797,2.0,2.0,0,0,1
1050,36.0833809675067,140.0780006909094,,274.7938099643078,2.0,2.0,0,0,1
1051,36.08338246308263,140.07797871681342,,274.79380996430797,2.0,2.0,0,0,1
1052,36.08338395865452,140.07795674271662,,274.7938099643078,2.0,2.0,0,0,1
1053,36.08338545422238,140.07793476861897,,274.79380996430797,2.0,2.0,0,0,1
1054,36.08338694978622,140.0779127945205,,274.79380996430797,2.0,2.0,0,0,1
1055,36.083388445346024,140.07789082042117,,274.7938099643078,2.0,2.0,0,0,1
1056,36.0833899409018,140.07786884632102,,274.7938099643078,2.0,2.0,0,0,1
1057,36.083391436453546,140.07784687222008,,274.79380996430797,2.0,2.0,0,0,1
1058,36.08339293200126,140.07782489811825,,274.7938099643078,2.0,2.0,0,0,1
1059,36.08339442754495,140.0778029240156,,274.793809964308,2.0,2.0,0,0,1
1060,36.0833959230846,140.07778094991212,,274.7938099643078,2.0,2.0,0,0,1
1061,36.08339741862023,140.07775897580785,,274.79380996430797,2.0,2.0,0,0,1
1062,36.08339891415183,140.0777370017027,,274.7938099643078,2.0,2.0,0,0,1
1063,36.083400409679406,140.07771502759675,,274.79380996430797,2.0,2.0,0,0,1
1064,36.08340190520294,140.07769305348995,,274.7938099643078,2.0,2.0,0,0,1
1065,36.08340340072246,140.0776710793823,,274.7938099643078,2.0,2.0,0,0,1
1066,36.08340489623793,140.07764910527385,,274.7938099643079,2.0,2.0,0,0,1
1067,36.083406391749385,140.07762713116458,,274.793809964308,2.0,2.0,0,0,1
1068,36.08340788725681,140.07760515705442,,274.7938099643078,2.0,2.0,0,0,1
1069,36.0834093827602,140.0775831829435,,295.2869818974644,2.0,2.0,0,0,1
1070,36.08341661601294,140.07756431942386,,295.28698189746456,2.0,2.0,0,0,1
1071,36.0834238492627,140.07754545590083,,295.286981897464,2.0,2.0,0,0,1
1072,36.083431082509485,140.0775265923743,,295.2869818974644,2.0,2.0,0,0,1
1073,36.083438315753284,140.07750772884432,,295.28698189746456,2.0,2.0,0,0,1
1074,36.083445548994106,140.07748886531093,,295.2869818974644,2.0,2.0,0,0,1
1075,36.08345278223195,140.07747000177406,,302.1489450663722,2.0,2.0,0,0,1
1076,36.083462288098254,140.0774513676546,,302.1489450663722,2.0,2.0,0,0,1
1077,36.083471793961614,140.07743273353066,,302.14894506637233,2.0,2.0,0,0,1
1078,36.08348129982208,140.07741409940223,,302.1489450663718,2.0,2.0,0,0,1
1079,36.08349080567964,140.0773954652693,,302.1489450663722,2.0,2.0,0,0,1
1080,36.08350031153427,140.0773768311319,,302.1489450663722,2.0,2.0,0,0,1
1081,36.083509817386,140.07735819699,,274.7937993013953,2.0,2.0,0,0,1
1082,36.083511179582565,140.07733818093809,,274.7937993013953,2.0,2.0,0,0,1
1083,36.08351254177578,140.07731816488547,,274.7937993013953,2.0,2.0,0,0,1
1084,36.08351390396565,140.07729814883217,,274.7937993013953,2.0,2.0,0,0,1
1085,36.0835152661522,140.07727813277816,,274.7937993013953,2.0,2.0,0,0,1
1086,36.08351662833538,140.0772581167235,,274.7937993013951,2.0,2.0,0,0,1
1087,36.083517990515226,140.07723810066813,,274.7937993013953,2.0,2.0,0,0,1
1088,36.08351935269173,140.07721808461204,,274.7937993013953,2.0,2.0,0,0,1
1089,36.083520714864896,140.0771980685553,,274.7937993013953,2.0,2.0,0,0,1
1090,36.083522077034715,140.07717805249786,,274.7937993013953,2.0,2.0,0,0,1
1091,36.08352343920119,140.07715803643973,,243.3696927649095,2.0,2.0,0,0,1
1092,36.08351559730685,140.07713877073758,,243.36969276490902,2.0,2.0,0,0,1
1093,36.08350775540941,140.07711950503924,,243.3696927649091,2.0,2.0,0,0,1
1094,36.08349991350886,140.07710023934473,,243.3696927649095,2.0,2.0,0,0,1
1095,36.0834920716052,140.07708097365403,,243.3696927649094,2.0,2.0,0,0,1
1096,36.08348422969844,140.0770617079672,,243.3696927649091,2.0,2.0,0,0,1
1097,36.08347638778857,140.07704244228415,,196.10909834107605,2.0,2.0,0,0,1
1098,36.0834605699322,140.0770368148588,,196.10909834107696,2.0,2.0,0,0,1
1099,36.083444752075515,140.0770311874357,,196.1090983410769,2.0,2.0,0,0,1
1100,36.083428934218524,140.07702556001482,,196.10909834107613,2.0,2.0,0,0,1
1101,36.08341311636123,140.0770199325962,,196.10909834107605,2.0,2.0,0,0,1
1102,36.08339729850363,140.07701430517986,,196.1090983410769,2.0,2.0,0,0,1
1103,36.08338148064571,140.07700867776575,,196.10909834107696,2.0,2.0,0,0,1
1104,36.083365662787514,140.0770030503539,,196.10909834107605,2.0,2.0,0,0,1
1105,36.08334984492899,140.07699742294432,,196.10909834107613,2.0,2.0,0,0,1
1106,36.083334027070165,140.07699179553697,,196.1090983410769,2.0,2.0,0,0,1
1107,36.083318209211036,140.07698616813192,,183.68756617085484,2.0,2.0,0,0,1
1108,36.083300911892366,140.0769847953053,,183.68756617085484,2.0,2.0,0,0,1
1109,36.08328361457362,140.0769834224793,,183.68756617085404,2.0,2.0,0,0,1
1110,36.08326631725481,140.0769820496539,,183.68756617085484,2.0,2.0,0,0,1
1111,36.08324901993594,140.07698067682907,,183.68756617085484,2.0,2.0,0,0,1
1112,36.08323172261699,140.07697930400488,,183.68756617085484,2.0,2.0,0,0,1
1113,36.08321442529799,140.07697793118126,,183.68756617085404,2.0,2.0,0,0,1
1114,36.08319712797891,140.07697655835827,,183.68756617085484,2.0,2.0,0,0,1
1115,36.08317983065978,140.07697518553587,,183.68756617085484,2.0,2.0,0,0,1
1116,36.08316253334058,140.07697381271407,,177.38533739510254,2.0,2.0,0,0,1
1117,36.083145443205936,140.0769747747273,,177.38533739510166,2.0,2.0,0,0,1
1118,36.083128353071245,140.07697573674005,,177.38533739510254,2.0,2.0,0,0,1
1119,36.0831112629365,140.07697669875245,,177.38533739510254,2.0,2.0,0,0,1
1120,36.08309417280169,140.0769776607644,,177.38533739510254,2.0,2.0,0,0,1
1121,36.083077082666826,140.07697862277593,,177.38533739510166,2.0,2.0,0,0,1
1122,36.08305999253191,140.07697958478707,,177.38533739510254,2.0,2.0,0,0,1
1123,36.08304290239693,140.07698054679776,,177.3853373951025,2.0,2.0,0,0,1
1124,36.0830258122619,140.07698150880805,,177.38533739510257,2.0,2.0,0,0,1
1125,36.08300872212682,140.07698247081794,,177.38533739510166,2.0,2.0,0,0,1
1126,36.08299163199167,140.0769834328274,,177.38533739510254,2.0,2.0,0,0,1
1127,36.082974541856466,140.07698439483644,,177.38533739510254,2.0,2.0,0,0,1
1128,36.082957451721214,140.07698535684506,,177.38533739510254,2.0,2.0,0,0,1
1129,36.08294036158589,140.07698631885327,,177.38533739510166,2.0,2.0,0,0,1
1130,36.08292327145052,140.07698728086106,,177.38533739510254,2.0,2.0,0,0,1
1131,36.082906181315096,140.07698824286845,,94.79383671473988,2.0,2.0,0,0,1
1132,36.08290470565358,140.07700992676504,,94.79383671474022,2.0,2.0,0,0,1
1133,36.082903229988155,140.07703161066087,,94.79383671473988,2.0,2.0,0,0,1
1134,36.08290175431878,140.07705329455587,,94.79383671473981,2.0,2.0,0,0,1
1135,36.08290027864551,140.07707497845007,,94.7938367147403,2.0,2.0,0,0,1
1136,36.08289880296831,140.07709666234345,,94.79383671473988,2.0,2.0,0,0,1
1137,36.08289732728717,140.077118346236,,94.79383671473981,2.0,2.0,0,0,1
1138,36.082895851602125,140.07714003012777,,94.79383671473988,2.0,2.0,0,0,1
1139,36.082894375913156,140.0771617140187,,94.79383671474022,2.0,2.0,0,0,1
1140,36.08289290022025,140.07718339790887,,94.79383671473988,2.0,2.0,0,0,1
1141,36.082891424523424,140.0772050817982,,90.0,2.0,2.0,0,0,1
